"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1828292307155607793","Tue Aug 27 04:43:48 +0000 2024","0","BMKG: Dua Gempa di DIY pada Senin Malam Dipicu Aktivitas Megathrust #Gempa #GempaYogya #Megathrust https://t.co/2QvVq66k8K","1828292307155607793","","","in","Yogyakarta","0","0","0","https://x.com/republikajogja/status/1828292307155607793","1177104115148578816","republikajogja"
"1828290899576762682","Tue Aug 27 04:38:13 +0000 2024","3","Bukan nakutin Tapi emang kmrn pusat gempanya di megathrust","1828290899576762682","","","in","Jakarta","0","0","0","https://x.com/buckleybliss/status/1828290899576762682","250644338","buckleybliss"
"1828288156724273638","Tue Aug 27 04:27:19 +0000 2024","1","Gempa Susulan di Megathrust Hingga 77 Kali Pasca Gempa Gunung Kidul M5.5 https://t.co/9lCavepWtp #RadarJabar #Gempa #Kenceng #Innalillahi #KunungKidul #Megathrust","1828288156724273638","","","in","Jawa Barat","0","0","0","https://x.com/radarjabar_id/status/1828288156724273638","1651883208404000769","radarjabar_id"
"1828277442882273577","Tue Aug 27 04:25:49 +0000 2024","0","@zakiberkata Sesar megathrust","1828287781841617266","","zakiberkata","in","Everywhere","0","0","0","https://x.com/fayzul_rafi/status/1828287781841617266","1355754835992326146","fayzul_rafi"
"1828285056231551317","Tue Aug 27 04:25:21 +0000 2024","2","@Andiarief__ Mantap kesiapan PLN atas mitigasi bencana menghadapi gempa megathrust Mas AA. Kita memang harus bersandarkan pada kajian ilmiah dan pernyataan lembaga atau pihak berkompeten terhadap persoalan gempa megathrust. Semoga mitigasi bencana ini juga dilakukan seluruh lembaga negara","1828287664380092753","","Andiarief__","in","","0","0","0","https://x.com/didik_lp/status/1828287664380092753","1517576896787410944","didik_lp"
"1828287351891853437","Tue Aug 27 04:24:07 +0000 2024","0","Respon Gempa Megathrust LKSA Muhammadiyah Jember Latih Anak Asuh Mitigasi Bencana https://t.co/KsYkDZSMls","1828287351891853437","","","in","","0","0","0","https://x.com/maklumat_id/status/1828287351891853437","1642086860188180481","maklumat_id"
"1828286963855609988","Tue Aug 27 04:22:34 +0000 2024","0","Wisatawan di Pandeglang Menurun Akibat Isu Megathrust https://t.co/HrIn11Eb9N","1828286963855609988","","","in","Jakarta","0","0","0","https://x.com/BloombergTZ/status/1828286963855609988","1582972008479920129","BloombergTZ"
"1828285245374001352","Tue Aug 27 04:15:45 +0000 2024","0","6 Fakta Diketahui Soal Gempa Bermagnitudo 5 5 Guncang Yogyakarta dan Ketakutan akan Megathrust https://t.co/qDpPfgVvbR","1828285245374001352","","","in","North Sumatra, Indonesia","0","0","0","https://x.com/RedaksiT648/status/1828285245374001352","1803971049027248129","RedaksiT648"
"1828285056231551317","Tue Aug 27 04:14:59 +0000 2024","90","Ancaman Megathrust itu nyata. BMKG menyampaikan apa adanya berdasarkan hasil riset berbagai ahli. ALHAMDULILLAH hari ini Seluruh direksi PT PLN sudah satu frekuensi dalam menyikapi ini sedapat mungkin memitigasi pembangkit/gardu/instalasi Listrik yang ada jika itu terjadi.","1828285056231551317","","","in","","6","22","23","https://x.com/Andiarief__/status/1828285056231551317","3252997136","Andiarief__"
"1828155228954481073","Tue Aug 27 04:14:11 +0000 2024","0","@wholikesmemes ngga takut megathrust bg?","1828284851914465446","","wholikesmemes","in","","0","1","0","https://x.com/raeverin/status/1828284851914465446","1091933792443367424","raeverin"
"1828284813180314041","Tue Aug 27 04:14:02 +0000 2024","3","Kebijakan dan keputusan berbasis pengetahuan oleh pemerintah Jepang tercermin jelas dlm tulisan ini Megathrust Ancaman Nyata. Baca di https://t.co/C96EjkRLNH Baca Kompasid praktis kapan saja dan dari mana saja lewat aplikasi. Unduh sekarang!","1828284813180314041","","","in","Denpasar Timur, Indonesia","0","2","2","https://x.com/teddycputra/status/1828284813180314041","983290361429635072","teddycputra"
"1828283882975670336","Tue Aug 27 04:10:20 +0000 2024","1","Kepala Pusat Gempa Bumi dan Tsunami BMKG Daryono mengungkapkan #Gempa di Gunungkidul Yogyakarta terjadi akibat deformasi batuan di bidang kontak antar lempeng atau yang dikenal sebagai megathrust. https://t.co/idIzikNbnC","1828283882975670336","","","in","Jakarta, Indonesia","0","0","0","https://x.com/nawabinekanews/status/1828283882975670336","1762043186598604800","nawabinekanews"
"1826459276954435960","Tue Aug 27 04:08:04 +0000 2024","0","@CNNIndonesia Wah berbahaya banget ya kalau megathrust pecah. Mesti waspada terus nih.","1828283312797851668","","CNNIndonesia","in","","0","0","0","https://x.com/mmbbmm922/status/1828283312797851668","770452165236236288","mmbbmm922"
"1828055607192264767","Tue Aug 27 04:07:29 +0000 2024","0","@poppyum38 Hari hari ngirain oleng gara2 vertigo ternyata gempa beneran ‍ mana lagi ntn videonya guru gembul yg megathrust itu dang","1828283167897469138","","poppyum38","in","","0","0","0","https://x.com/raraC0/status/1828283167897469138","1129394885067304960","raraC0"
"1828281349632823699","Tue Aug 27 04:00:16 +0000 2024","0","Gempa Megathrust sedang mengancam Indonesia. Ketika menghadapi kemungkinan bencana kesiapsiagaan adalah kunci untuk melindungi diri dan orang-orang tercinta. https://t.co/55ZVqO7JHF #souja #soulofjakarta #kliksouja #waspada #bencana #megathrust #indonesia #mitigasi #wajib https://t.co/5wVGjdX6kN","1828281349632823699","https://pbs.twimg.com/media/GV9cMtNXgAA2CAv.jpg","","in","","0","0","0","https://x.com/soulofjakartaid/status/1828281349632823699","1602513142021427201","soulofjakartaid"
"1828055217956622627","Tue Aug 27 03:48:27 +0000 2024","0","@anxiethingy Aku pun samaa sejak ada berita megathrust aku mulai follow twt nya bmkg tdi mlm aja hbs gempa aku berulang kali refresh twt bmkg buat tau gempa nya dmn aja. Dan ternyata abis gempa yg di gnng kidul kmrn lgsng ada gempa dmn²","1828278376131633320","","anxiethingy","in","20 | org jmet | rant!!","0","1","0","https://x.com/mewruzz/status/1828278376131633320","1557189889350742016","mewruzz"
"1828277143538737203","Tue Aug 27 03:43:33 +0000 2024","0","Dinas Pariwisata Kabupaten Pandeglang melaporkan adanya penurunan kunjungan wisata akibat isu megathrust. https://t.co/wAJnCp0gmg","1828277143538737203","","","in","Jakarta Capital Region, Indone","0","0","0","https://x.com/validnewsid/status/1828277143538737203","874558344593195008","validnewsid"
"1828276640259903592","Tue Aug 27 03:41:33 +0000 2024","8","Gempa Jogja di Gunungkidul M 5 8 Disebut BMKG Terkait Megathrust &lt; #GempaJogja #GempaMegathrust #Megathrust https://t.co/wl6TeKYOHZ","1828276640259903592","https://pbs.twimg.com/media/GV9X5MuaoAASBXz.jpg","","in","Jakarta","0","2","2","https://x.com/kompascom/status/1828276640259903592","23343960","kompascom"
"1828276626595160424","Tue Aug 27 03:41:30 +0000 2024","1","BMKG: Megathrust Bukan Sekedar Isu tapi Fakta https://t.co/HjHnWuCPJu","1828276626595160424","","","in","Indonesia","0","0","0","https://x.com/detikTravel/status/1828276626595160424","240113510","detikTravel"
"1828276519451664533","Tue Aug 27 03:41:04 +0000 2024","0","BMKG: Lempeng Megathrust Bergerak saat Gempa di Gunungkidul @infoBMKG https://t.co/TKe8qD4f4S #BMKG #Megathrust #Yogyakarta https://t.co/z7DML3ybzl","1828276519451664533","https://pbs.twimg.com/media/GV9Xb5MaoAAIZUz.png","","in","","0","0","0","https://x.com/sinpotv/status/1828276519451664533","1012174601055449088","sinpotv"
"1828275042507202864","Tue Aug 27 03:35:12 +0000 2024","0","#BMKG: Gempa #Gunungkidul datang dari zona #megathrust https://t.co/2EblpgGJP3","1828275042507202864","","","in","Bulukumba","0","0","0","https://x.com/BulukumbaWarta/status/1828275042507202864","1371736773563273220","BulukumbaWarta"
"1828274193202573683","Tue Aug 27 03:31:50 +0000 2024","0","antara ketar ketir info gempa megathrust sama aksi peringatan darurat hasbunallah wa nimal wakil","1828274193202573683","","","in","","0","0","0","https://x.com/no999thing/status/1828274193202573683","1198597313444237317","no999thing"
"1828272725946716432","Tue Aug 27 03:26:00 +0000 2024","25","Badan Meteorologi Klimatologi dan Geofisika (BMKG) menyebut gempa Gunungkidul bersumber dari zona megathrust di selatan DI Yogyakarta. https://t.co/W0DJqn1Xc9","1828272725946716432","https://pbs.twimg.com/ext_tw_video_thumb/1828272514675703809/pu/img/kIaTVlAnZmSjm4ZP.jpg","","in","","2","1","6","https://x.com/detikcom/status/1828272725946716432","69183155","detikcom"
"1828271212436557953","Tue Aug 27 03:19:59 +0000 2024","0","Gempa Magnitudo 5 guncang Yogyakarta BMKG sebut zona Megathrust https://t.co/Eqh9tQmJpO","1828271212436557953","","","in","Jakarta Capital Region","0","0","0","https://x.com/KasanBaret/status/1828271212436557953","892015585231380480","KasanBaret"
"1828270143014944974","Tue Aug 27 03:15:44 +0000 2024","1","Di balik dentuman Bumi: Mengurai #gempa #megathrust di #Gunungkidul https://t.co/Rn7Tx7yWSX","1828270143014944974","","","in","Bulukumba","0","0","0","https://x.com/BulukumbaWarta/status/1828270143014944974","1371736773563273220","BulukumbaWarta"
"1828268479600042014","Tue Aug 27 03:09:07 +0000 2024","4","Gempa Gunung Kidul mengingatkan kita akan ancaman megathrust. Mengapa informasi risiko sering memicu kepanikan? Artikel ini membahas cara untuk menghadapi bencana dengan lebih baik. #userstory https://t.co/Maklk99rtK","1828268479600042014","","","in","","0","0","1","https://x.com/kumparan/status/1828268479600042014","759692754985242625","kumparan"
"1828054977446822218","Tue Aug 27 03:08:13 +0000 2024","0","@dwitasaridwita Megathrust bilang BMKG","1828268251777761633","","dwitasaridwita","in","Kota Medan, Sumatera Utara","0","0","0","https://x.com/Boyzneboyzone/status/1828268251777761633","143343199","Boyzneboyzone"
"1828267933069648177","Tue Aug 27 03:06:57 +0000 2024","0","BMKG Catat Dua Gempa Susulan di DIY Dipicu Aktivitas Megathrust https://t.co/batPl9ZDwp via @nawacit4","1828267933069648177","","","in","","0","0","0","https://x.com/nawacitamedia/status/1828267933069648177","3158354773","nawacitamedia"
"1828267883463602214","Tue Aug 27 03:06:45 +0000 2024","0","BMKG Catat Dua Gempa Susulan di DIY Dipicu Aktivitas Megathrust https://t.co/QoNJNMTE2d via @nawacit4","1828267883463602214","","","in","Jakarta","0","0","0","https://x.com/nawacitadotco/status/1828267883463602214","1667231432","nawacitadotco"
"1828267826735652873","Tue Aug 27 03:06:32 +0000 2024","0","BMKG Catat Dua Gempa Susulan di DIY Dipicu Aktivitas Megathrust https://t.co/TcNsUi9ume via @nawacit4","1828267826735652873","","","in","Bali, Indonesia","0","0","0","https://x.com/NAWACIT4/status/1828267826735652873","731393598797701125","NAWACIT4"
"1828267689611325747","Tue Aug 27 03:05:59 +0000 2024","4","Tsunami dan gempa megathrust mengancam negara-negara yang berada di wilayah cincin api (Ring of Fire). Indonesia merupakan salah satu di antaranya sehingga upaya mitigasi perlu segera dilakukan hal itu bisa dilakukan bahkan sejak sebelum bencana itu terjadi. Informasi mengenai https://t.co/Vp5jLoKNwG","1828267689611325747","https://pbs.twimg.com/media/GV9PjdMaoAE92hE.jpg","","in","Indonesia","0","0","0","https://x.com/pikiran_rakyat/status/1828267689611325747","58880688","pikiran_rakyat"
"1828077443393130694","Tue Aug 27 02:58:21 +0000 2024","0","@fbyanaaa_ megathrust ini mah","1828265767806361824","","fbyanaaa_","in","","0","0","0","https://x.com/DarkTreaceey/status/1828265767806361824","1817086523671719936","DarkTreaceey"
"1828054725549592627","Tue Aug 27 02:56:38 +0000 2024","0","@95cheol_coups Mungkin krn berita soal megathrust tuh banyak bgt akhir2 ini makanya jd tambah parno. Trus taun2 lalu jg jarang bgt gempa kan baru di taun ini sering gempa jd panik","1828265336338350103","","95cheol_coups","in","","0","1","0","https://x.com/isysquishy/status/1828265336338350103","1713227336861245440","isysquishy"
"1828259165665665224","Tue Aug 27 02:53:56 +0000 2024","0","@tiwimikici Ke pantai sini aja teh jauh dari megathrust","1828264659323170945","","tiwimikici","in","","0","1","0","https://x.com/zxvomo/status/1828264659323170945","1086476960862093312","zxvomo"
"1828263253107233104","Tue Aug 27 02:48:21 +0000 2024","0","Ancaman Megathrust Kian Nyata Usai Gempa Guncang Gunungkidul Yoygakarta Magnitudo 5.8 https://t.co/NFnciZ6lUQ.","1828263253107233104","","","in","Kalimantan tengah","0","1","0","https://x.com/tribun_kalteng/status/1828263253107233104","287629951","tribun_kalteng"
"1828063282697207963","Tue Aug 27 02:44:41 +0000 2024","1","@gfrdreamies Ya Allah semoga selalu dilindungi ya Ra. Aku beneran lagi ovt soal megathrust ituuu takut dikit","1828262330800750786","","gfrdreamies","in","Serang, Banten Indonesia","0","1","0","https://x.com/your_xmile/status/1828262330800750786","842598473304231940","your_xmile"
"1828260493322023245","Tue Aug 27 02:37:23 +0000 2024","1","BMKG menyebut gempa Gunungkidul bersumber dari zona megathrust di selatan DI Yogyakarta. Gempa ini dirasakan dari Malang di Jawa Timur hingga Jawa Barat. https://t.co/N2JhaidMBW","1828260493322023245","","","in","Jakarta, Indonesia","0","0","1","https://x.com/detikinet/status/1828260493322023245","135815019","detikinet"
"1828260279207239982","Tue Aug 27 02:36:32 +0000 2024","0","jujur sbg warga cilacap yg deket pesisir pantai tu ak ga pernah ovt kalo ada gempa karna warga pesisir udh paham gmn daerahnya dan lebih chill drpd warga non pesisir. tp tidak dgn info2 gempa megathrust ni anjir ovt parahhh mana cilacap berpotensi kena dampak yg gede","1828260279207239982","","","in","hatimu","0","0","0","https://x.com/zanyaarea/status/1828260279207239982","1472204537968529409","zanyaarea"
"1828260273968583160","Tue Aug 27 02:36:31 +0000 2024","0","Gblk banget udh tau mau ada isu megathrust malah buang² duit otaknya kemana?","1828260273968583160","","","in","","0","0","0","https://x.com/pynrdhs/status/1828260273968583160","1575751496666591232","pynrdhs"
"1828259846279569464","Tue Aug 27 02:34:49 +0000 2024","2","BMKG: Gempa M5 5 Gunungkidul Efek Deformasi Batuan di Zona Megathrust https://t.co/Ib1qfaVTLX","1828259846279569464","","","in","Jakarta Capital Region","0","0","1","https://x.com/cnbcindonesia/status/1828259846279569464","847372542830444544","cnbcindonesia"
"1828259273014681676","Tue Aug 27 02:32:32 +0000 2024","0","Belakangan sering muncul berita ttg megathrust. Peneliti dan yg sdh sgt lama mendalami potensi ini pak @widjokongko apa kabar? Apakah ada perkembangan mitigasi dr pemerintah ?","1828259273014681676","","","in","sakawayana","0","0","0","https://x.com/adiawae/status/1828259273014681676","213569206","adiawae"
"1828259165665665224","Tue Aug 27 02:32:07 +0000 2024","1","aaaaaa megathrust ini bikin teman temanku takut ke pantai ","1828259165665665224","","","in","","0","1","0","https://x.com/tiwimikici/status/1828259165665665224","107879652","tiwimikici"
"1828055217956622627","Tue Aug 27 02:24:40 +0000 2024","0","@anxiethingy Bayangin klo megathrust nanti beneran ada segimana kencengnya kekuatannya. Xiuu stay safe yaa... Apalagi jogja biasanya emng sering gempa dan deket laut juga kan? Hshs stay safe dan siapin mitigasi (wlw aku jg blm krn bingung)","1828257293584204021","","mewruzz","in","20 | org jmet | rant!!","0","1","0","https://x.com/mewruzz/status/1828257293584204021","1557189889350742016","mewruzz"
"1828223081569231202","Tue Aug 27 02:19:31 +0000 2024","96","@aan__ Tas siaga bencana penting banget dok apalagi sejak ada isu gempa megathrust udah ada himbauan untuk persiapkan tas siaga bencana di dekat pintu keluar https://t.co/fUHDkpAoxL https://t.co/8MuSiOVPIW","1828255995770085389","https://pbs.twimg.com/media/GV9FIw4aoAA-E_f.jpg","aan__","in","Indonesia ","0","3","11","https://x.com/tebarratjun/status/1828255995770085389","244870580","tebarratjun"
"1828254172447400172","Tue Aug 27 02:12:16 +0000 2024","0","Kabupaten Gunungkidul Provinsi Daerah Istimewa Yogyakarta (DI) dan sekitarnya diguncang gempa berkekuatan magnitudo 5 8. Gempa tektonik itu terjadi di Samudra Hindia berlokasi di selatan Gunungkidul #Gempa #Megathrust #Yogyakarta #GunungKidul https://t.co/TaoHiQxykI","1828254172447400172","","","in","","0","0","0","https://x.com/Mistar_id/status/1828254172447400172","1728987951345065984","Mistar_id"
"1828223081569231202","Tue Aug 27 02:07:54 +0000 2024","0","@aan__ Dikiranya megathrust kali ya","1828253074168934492","","aan__","in","","0","0","0","https://x.com/racunracunracun/status/1828253074168934492","1481089289035579392","racunracunracun"
"1827674096764850505","Tue Aug 27 01:55:29 +0000 2024","0","@yongkyputrau @kegblgnunfaedh tunggu event megathrust aja biar sekalian bersih bersih kayak aceh dulu.","1828249947210424712","","yongkyputrau","in","","0","0","0","https://x.com/hijabeach/status/1828249947210424712","1729224455409594368","hijabeach"
"1826239455914840305","Tue Aug 27 01:49:20 +0000 2024","0","@qorygore Biar keluarga beliau aman dari megathrust makanya mau di masukin ke istana semua","1828248399344541724","","qorygore","in","","0","0","0","https://x.com/ArielC67235/status/1828248399344541724","1711808020953661440","ArielC67235"
"1828247971772969293","Tue Aug 27 01:47:38 +0000 2024","0","Gempa Gunung Kidul Apakah Terkait dengan Gempa Megathrust? https://t.co/bngL10nNln","1828247971772969293","","","in","indonesia","0","0","0","https://x.com/suaramerdeka/status/1828247971772969293","219527452","suaramerdeka"
"1828055217956622627","Tue Aug 27 01:46:19 +0000 2024","0","@anxiethingy Ihhh lagi asyik²nya mam malah gempa Aku tuh saking kagetnya otak lgsng ngeblank hampir aja hp ku tinggal di meja. Aku pikir ini megathrust sampe kek udh pasrah bgt. Gempa 5.8 lohh kerasa nya sampe kek gini coba yg megathrust yg katanya 8 koma sekian ya allah merinding ","1828247641735778763","","anxiethingy","in","20 | org jmet | rant!!","0","1","0","https://x.com/mewruzz/status/1828247641735778763","1557189889350742016","mewruzz"
"1828246863377756182","Tue Aug 27 01:43:14 +0000 2024","2","Panduan Mitigasi Gempa dan Tsunami https://t.co/vfzJeIiIj9 sc dari akun edukasi gempa megathrust tp lupa akunnya yg mana hiks","1828246863377756182","","","in","","0","0","0","https://x.com/zeestudiee/status/1828246863377756182","1343606356301869060","zeestudiee"
"1828246804451959052","Tue Aug 27 01:43:00 +0000 2024","0","Najis buzzer sono bikin tren fokus fokus an bisa ga sih megathrust terjadi lokal di rumah pejabat Tukang kkn aja","1828246804451959052","","","in","Thailand","0","0","0","https://x.com/Xiubydoo1/status/1828246804451959052","1014825648613781504","Xiubydoo1"
"1828246314578305181","Tue Aug 27 01:41:03 +0000 2024","0","Ancaman Megathrust Badak Jawa: Rumah Kedua atau Kamar Kedua? | https://t.co/f1ZuJGYNCn https://t.co/3bCa9lYejB","1828246314578305181","","","in","Indonesia","0","0","1","https://x.com/TempoTeras/status/1828246314578305181","1807775892393148416","TempoTeras"
"1828246033530601929","Tue Aug 27 01:39:56 +0000 2024","0","Gempa di Yogya Akibat Aktivitas Megathrust https://t.co/Re9jvEryTv","1828246033530601929","","","in","JKT-INA","0","0","0","https://x.com/20detik/status/1828246033530601929","598959076","20detik"
"1828244984610594965","Tue Aug 27 01:35:46 +0000 2024","4","STAY SAFE ya ! belum 12 jam tlah trjadi 77x gempa di laut selatan yogya yg berada di Zona Megathrust semoga baik-baik saja. bersama kita kuatkan doa nya agar kita semua selalu dalam Lindungan Nya #gempayogya https://t.co/KryR3lTKea","1828244984610594965","https://pbs.twimg.com/ext_tw_video_thumb/1828244776321228800/pu/img/EPpvyYq_UcTXAhqD.jpg","","in","Indonesia","1","0","3","https://x.com/GoesMuezz/status/1828244984610594965","2904652459","GoesMuezz"
"1828243807768399989","Tue Aug 27 01:31:05 +0000 2024","2","BMKG Sebut Gempa Gunungkidul Dipicu Aktivitas Megathrust https://t.co/t2rtxOuCWy","1828243807768399989","","","in","Indonesia","0","0","2","https://x.com/KompasTV/status/1828243807768399989","71436318","KompasTV"
"1828243535222710491","Tue Aug 27 01:30:00 +0000 2024","3","Belum lama ini Badan Meteorologi Klimatologi dan Geofisika membahas terkait Megathrust. Gempa yang terkenal sebagai gempa terbesar di Bumi berpotensi terjadi di Indonesia. Lalu apa yang perlu kita persiapkan? #megathrust #gempa #tsunami #bmkg #earthquake https://t.co/LcYCUCMohP","1828243535222710491","https://pbs.twimg.com/ext_tw_video_thumb/1828056404965421056/pu/img/RilQXBRBoyS73wjj.jpg","","in","Jakarta - Indonesia","0","0","0","https://x.com/mediaindonesia/status/1828243535222710491","68930552","mediaindonesia"
"1828055630747451672","Tue Aug 27 01:26:17 +0000 2024","0","@mecuriys ia kenceng banget aku kira Megathrust udah panik stay safe untuk kita berdua","1828242600001970542","","mecuriys","in","ⓘ Tok Aba's Kokotiam","0","0","0","https://x.com/oboyiie/status/1828242600001970542","1795404357820874752","oboyiie"
"1828242331365204053","Tue Aug 27 01:25:13 +0000 2024","0","Gempa Gunung Kidul Apakah ada Kaitannya dengan Gempa Megathrust? https://t.co/yO4xeZnkHo","1828242331365204053","","","in","Indonesia","0","0","0","https://x.com/JuruTulis9/status/1828242331365204053","1802934114175328256","JuruTulis9"
"1828242081011376348","Tue Aug 27 01:24:13 +0000 2024","0","Ombak gede bet. Ampe kebawa mimpi ada megathrust.","1828242081011376348","","","in","","0","0","0","https://x.com/kakentro/status/1828242081011376348","238534343","kakentro"
"1828153860030144922","Tue Aug 27 01:22:16 +0000 2024","0","@KuroMin_18 Mau gempa megathrust","1828241590487527637","","KuroMin_18","in","sick sad world","0","1","0","https://x.com/messyandflawed/status/1828241590487527637","147503867","messyandflawed"
"1828085377569366330","Tue Aug 27 01:20:10 +0000 2024","0","@weiiyakk AKU LANGSUNG CARI INFO SOAL PETA PENYEBARAN GEMPA MEGATHRUST YA ALLAH NANGIIIS MULYONO GOBLOG GAK NGAMBIL LANGKAH APAPUN ","1828241059350225136","","weiiyakk","in","teupink!","0","1","0","https://x.com/eloisepickles/status/1828241059350225136","1509065106977538059","eloisepickles"
"1828240306720121295","Tue Aug 27 01:17:10 +0000 2024","0","Bapakku ngasi raiso sare mergo kepikiran megathrust","1828240306720121295","","","in","protelon ngidul sithik","0","0","0","https://x.com/ummiuma/status/1828240306720121295","198467947","ummiuma"
"1828055630747451672","Tue Aug 27 01:17:09 +0000 2024","0","@taufandays aman kk cuman tadi syok aja mana ngira itu Megathrust will do! terimakasih","1828240301770834150","","taufandays","in","ⓘ Tok Aba's Kokotiam","0","0","0","https://x.com/oboyiie/status/1828240301770834150","1795404357820874752","oboyiie"
"1828128022282805385","Tue Aug 27 01:14:20 +0000 2024","0","@nabiylarisfa Karena energi megathrust dari uang-uang syubhat yang diperoleh.","1828239593839436274","","nabiylarisfa","in","","0","0","0","https://x.com/realoposisi/status/1828239593839436274","1236576438456741888","realoposisi"
"1827706215889334273","Tue Aug 27 01:08:14 +0000 2024","0","@jek___ @ridwankamil BMKG udah susah payah prediksi Megathrust ente malah bikin trust issue.","1828238058615144649","","jek___","in","","0","0","0","https://x.com/pupuseptian/status/1828238058615144649","58423000","pupuseptian"
"1828125572473475363","Tue Aug 27 01:06:04 +0000 2024","1","@WongIndonesiaOK Lokasi gempa 5.8 semalem pas posisinya di zona megathrust. Kita perlu bersyukur belum/tidak monster megathrustnya yang muncul. Anggap saja ini awareness bagi kita semua utk selalu waspada akan potensi tsb anggap saja semacam latihan kesiapan utk kita semua","1828237511241720216","","WongIndonesiaOK","in","Indonesia","0","0","2","https://x.com/infomitigasi/status/1828237511241720216","2218872146","infomitigasi"
"1828220301303501225","Tue Aug 27 00:09:12 +0000 2024","2","Lokasi profil (garis biru dengan km 0) prisma akresi dan gempa semalam. Posisi hipo/episenter gempa jauh di luar prisma akresi tempat gempa-gempa megathrust terbentuk. Posisi gempa-gempa penyebab tsunami Pangandaran (2006 Mw 7.7) dan Banyuwangi (1994 Mw 7.8) jelas-jelas di https://t.co/U4FUjEWYUn","1828223202193195064","https://pbs.twimg.com/media/GV8mXT9aoAIihHu.jpg","asot_2012","in","🇳🇿","0","1","0","https://x.com/asot_2012/status/1828223202193195064","165787205","asot_2012"
"1828222790417416665","Tue Aug 27 00:07:34 +0000 2024","0","gempa di jawa tengah potential megathrust di pulau jawa police brutality di semarang bencana di ternate and mulyono had the nerve to show up playing with ethes in public wkwkwk gila indonesia ini","1828222790417416665","","","in","Aleanne R. Saraswati ","0","0","0","https://x.com/Amoureale/status/1828222790417416665","854503688622178304","Amoureale"
"1828220969112215658","Tue Aug 27 00:00:20 +0000 2024","0","sampe lupa sama megathrust Mulyono bajingan","1828220969112215658","","","in","","0","0","0","https://x.com/daixyflowr/status/1828220969112215658","159867669","daixyflowr"
"1828220896273908108","Tue Aug 27 00:00:03 +0000 2024","1","Menperin Ungkap Cara Lindungi Industri dari Ancaman Germpa Megathrust https://t.co/QJG1XH8WfV","1828220896273908108","","","in","","1","0","0","https://x.com/CNNIndonesia/status/1828220896273908108","17128975","CNNIndonesia"
"1828220885192306887","Tue Aug 27 00:00:00 +0000 2024","0","Gempa Bumi M5 5 Gunung Kidul Ada di Zona Megathrust Daryono Ungkap Ada 11 Gempa Susulan https://t.co/H1aMUX2Yin","1828220885192306887","","","in","Jakarta","0","0","0","https://x.com/Kilat_com/status/1828220885192306887","174631261","Kilat_com"
"1828220301303501225","Mon Aug 26 23:57:41 +0000 2024","44","Mengenai gempa Jogja semalam para ahli langsung mengait-ngaitkan sama megathrust megathrust megathrust tanpa cek and ricek dulu. Konsep megathrust itu gempa yang diakibatkan oleh pelepasan energi kinetik oleh prisma akresi yang melenting. Pusat gempa Jogja semalam jauh di luar https://t.co/hTzepcgxDi","1828220301303501225","https://pbs.twimg.com/media/GV8kq-9aoAAubZl.jpg","","in","🇳🇿","0","2","11","https://x.com/asot_2012/status/1828220301303501225","165787205","asot_2012"
"1828218201899229630","Mon Aug 26 23:49:20 +0000 2024","0","Waktu gempa semalam yg ada dipikiran ku pertama ngerasain dulu Eh gempa beneran Eh ngebatin apa ini udah waktunya ya Gegara megathrust jadi separno itu wkwkw","1828218201899229630","","","in","Yogyakarta, Indonesia","0","0","0","https://x.com/zasukiiii/status/1828218201899229630","1237157408050307072","zasukiiii"
"1827765677954150790","Mon Aug 26 23:46:57 +0000 2024","0","@infoBMKG Agak terkejut juga sama berita gempa ini semoga aman aman aja ya Mana sebentar lagi mau kuliah ke Jogja jadi agak panik sama rumor gempa megathrust ini.","1828217602721927632","","infoBMKG","in","","0","0","0","https://x.com/reski_tama01/status/1828217602721927632","1481907755648958465","reski_tama01"
"1828217302023831651","Mon Aug 26 23:45:46 +0000 2024","0","bjir... angin kencang nan dingin di sisi selatan Jawa.. kayak politik orang Jawa yg tertiup angin mobat mabit ndak karuan.. sejarah raja Jawa ngga mempan dihantam angin badai... cuman kerajaannya tenggelam debu letusan gunung api atau dihancurkam gempa megathrust","1828217302023831651","","","in","less predictable","0","0","0","https://x.com/firdauszumo/status/1828217302023831651","49856627","firdauszumo"
"1828064485783031998","Mon Aug 26 23:45:01 +0000 2024","0","@cegilyushi Iya beda2 daerah tapi gue ngeri megathrust jg","1828217116425887932","","cegilyushi","in","ISTJ03'z","0","1","0","https://x.com/dyaryushi_/status/1828217116425887932","1275346697871187968","dyaryushi_"
"1828216936943226956","Mon Aug 26 23:44:19 +0000 2024","26","Gempa Bumi M 5 5 Gunung Kidul Ada di Zona Megathrust Daryono Ungkap Ada 11 Gempa Susulan https://t.co/adqISJv8Mi","1828216936943226956","","","in","","0","0","23","https://x.com/OposisiCerdas/status/1828216936943226956","887743587579944960","OposisiCerdas"
"1828216604565651474","Mon Aug 26 23:42:59 +0000 2024","0","mungkin kalau di pikir2 gempa megathrust itu jawaban atas betapa bgst &amp; dzolimnya pmrnth ini kali ya moga benera trjadi deh ancur ancur sekalian","1828216604565651474","","","in","","0","0","0","https://x.com/kbjgxlmn789/status/1828216604565651474","3099327199","kbjgxlmn789"
